====================================================================================================
data: HeteroData(
  drug={
    node_id=[3084],
    x=[3084, 12],
  },
  protein={
    node_id=[718],
    x=[718, 20],
  },
  (drug, interaction, protein)={ edge_index=[2, 5937] },
  (protein, rev_interaction, drug)={ edge_index=[2, 5937] }
)
====================================================================================================
****************************************************************************************************
train data: HeteroData(
  drug={
    node_id=[3084],
    x=[3084, 12],
  },
  protein={
    node_id=[718],
    x=[718, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 3326],
    edge_label=[2493],
    edge_label_index=[2, 2493],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 3326] }
)
****************************************************************************************************
val data: HeteroData(
  drug={
    node_id=[3084],
    x=[3084, 12],
  },
  protein={
    node_id=[718],
    x=[718, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 4157],
    edge_label=[1779],
    edge_label_index=[2, 1779],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 4157] }
)
****************************************************************************************************
test data: HeteroData(
  drug={
    node_id=[3084],
    x=[3084, 12],
  },
  protein={
    node_id=[718],
    x=[718, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 4750],
    edge_label=[3561],
    edge_label_index=[2, 3561],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 4750] }
)
****************************************************************************************************
edge_x: torch.Size([2493, 32])
labels: torch.Size([2493])
edge_x: torch.Size([1779, 32])
labels: torch.Size([1779])
edge_x: torch.Size([3561, 32])
labels: torch.Size([3561])
model: HGT(
  (lin_dict): ModuleDict(
    (drug): Linear(-1, 64, bias=True)
Epoch: 351, Loss: 0.5663
Epoch: 401, Loss: 0.5598
Epoch: 451, Loss: 0.5549
Epoch: 501, Loss: 0.5613
Epoch: 551, Loss: 0.5443
Epoch: 601, Loss: 0.6017
Epoch: 651, Loss: 0.6957
Epoch: 701, Loss: 0.6047
Epoch: 751, Loss: 0.5839
Epoch: 801, Loss: 0.6144
Epoch: 851, Loss: 0.6105
Epoch: 901, Loss: 0.6112
Epoch: 951, Loss: 0.6345
Epoch: 1001, Loss: 0.6220
Elapsed time 0.0693 min
Epoch: 51, Loss: 0.6355
Epoch: 101, Loss: 0.6342
Epoch: 151, Loss: 0.6332
Epoch: 201, Loss: 0.6315
Epoch: 251, Loss: 0.6286
Epoch: 301, Loss: 0.6200
Epoch: 351, Loss: 0.6351
Epoch: 401, Loss: 0.6327
Epoch: 451, Loss: 0.6307
Epoch: 501, Loss: 0.6273
Epoch: 551, Loss: 0.6188
Epoch: 601, Loss: 0.7570
Epoch: 651, Loss: 0.6355
Epoch: 701, Loss: 0.6350
Epoch: 751, Loss: 0.6349
Epoch: 801, Loss: 0.6348
Epoch: 851, Loss: 0.6347
Epoch: 901, Loss: 0.6345
Epoch: 951, Loss: 0.6343
Epoch: 1001, Loss: 0.6341
Elapsed time 0.0701 min
Epoch: 51, Loss: 0.6338
Epoch: 101, Loss: 0.6334
Epoch: 151, Loss: 0.6329
Epoch: 201, Loss: 0.6322
Epoch: 251, Loss: 0.6313
Epoch: 301, Loss: 0.6304
Epoch: 351, Loss: 0.6296
Epoch: 401, Loss: 0.6291
Epoch: 451, Loss: 0.6287
Epoch: 501, Loss: 0.6284
Epoch: 551, Loss: 0.6282
Epoch: 601, Loss: 0.6279
Epoch: 651, Loss: 0.6262
Epoch: 701, Loss: 0.6235
Epoch: 751, Loss: 0.6422
Epoch: 801, Loss: 0.6266
Epoch: 851, Loss: 0.6187
Epoch: 901, Loss: 0.6359
Epoch: 951, Loss: 0.6326
Epoch: 1001, Loss: 0.6308
Elapsed time 0.0723 min
Epoch: 51, Loss: 0.6290
Epoch: 101, Loss: 0.6268
Epoch: 151, Loss: 0.6205
Epoch: 201, Loss: 0.6332
Epoch: 251, Loss: 0.6303
Epoch: 301, Loss: 0.6287
Epoch: 351, Loss: 0.6254
Epoch: 401, Loss: 0.6626
Epoch: 451, Loss: 0.6340
Epoch: 501, Loss: 0.6332
Epoch: 551, Loss: 0.6323
Epoch: 601, Loss: 0.6312
Epoch: 651, Loss: 0.6303
Epoch: 701, Loss: 0.6293
Epoch: 751, Loss: 0.6269
Epoch: 801, Loss: 0.6710
Epoch: 851, Loss: 0.6334
Epoch: 901, Loss: 0.6323
Epoch: 951, Loss: 0.6314
Epoch: 1001, Loss: 0.6306
Elapsed time 0.0730 min
Epoch: 51, Loss: 0.6297
Epoch: 101, Loss: 0.6281
Epoch: 151, Loss: 0.6234
Epoch: 201, Loss: 0.6329
Epoch: 251, Loss: 0.6295
Epoch: 301, Loss: 0.6270
Epoch: 351, Loss: 0.6181
Epoch: 401, Loss: 0.6372
Epoch: 451, Loss: 0.6351
Epoch: 501, Loss: 0.6350
Epoch: 551, Loss: 0.6349
Epoch: 601, Loss: 0.6348
Epoch: 651, Loss: 0.6346
Epoch: 701, Loss: 0.6345
Epoch: 751, Loss: 0.6343
Epoch: 801, Loss: 0.6340
Epoch: 851, Loss: 0.6336
Epoch: 901, Loss: 0.6333
Epoch: 951, Loss: 0.6330
Epoch: 1001, Loss: 0.6329
Elapsed time 0.0720 min
Epoch: 51, Loss: 0.6328
Epoch: 101, Loss: 0.6327
Epoch: 151, Loss: 0.6326
Epoch: 201, Loss: 0.6325
Epoch: 251, Loss: 0.6323
Epoch: 301, Loss: 0.6339
Epoch: 351, Loss: 0.6320
Epoch: 401, Loss: 0.6319
Epoch: 451, Loss: 0.6323
Epoch: 501, Loss: 0.6318
Epoch: 551, Loss: 0.6316
Epoch: 601, Loss: 0.6314
Epoch: 651, Loss: 0.6311
Epoch: 701, Loss: 0.6315
Epoch: 751, Loss: 0.6311
Epoch: 801, Loss: 0.6308
Epoch: 851, Loss: 0.6439
Epoch: 901, Loss: 0.6315
Epoch: 951, Loss: 0.6312
Epoch: 1001, Loss: 0.6309
Elapsed time 0.0730 min
avg Test Accuracy: 0.8680  avg Test AUC: 0.9146  avg Test PRE: 0.8758
