====================================================================================================
data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={ edge_index=[2, 13838] },
  (protein, rev_interaction, drug)={ edge_index=[2, 13838] }
)
====================================================================================================
****************************************************************************************************
train data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 7751],
    edge_label=[5811],
    edge_label_index=[2, 5811],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 7751] }
)
****************************************************************************************************
val data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 9688],
    edge_label=[4149],
    edge_label_index=[2, 4149],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 9688] }
)
****************************************************************************************************
test data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 11071],
    edge_label=[8301],
    edge_label_index=[2, 8301],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 11071] }
)
****************************************************************************************************
edge_x: torch.Size([5811, 32])
labels: torch.Size([5811])
edge_x: torch.Size([4149, 32])
labels: torch.Size([4149])
edge_x: torch.Size([8301, 32])
labels: torch.Size([8301])
model: HGT(
  (lin_dict): ModuleDict(
    (drug): Linear(-1, 64, bias=True)
Epoch: 351, Loss: 0.4312
Epoch: 401, Loss: 0.4298
Epoch: 451, Loss: 0.4315
Epoch: 501, Loss: 0.4324
Epoch: 551, Loss: 0.4302
Epoch: 601, Loss: 0.4345
Epoch: 651, Loss: 0.4687
Epoch: 701, Loss: 0.4652
Epoch: 751, Loss: 0.4404
Epoch: 801, Loss: 0.4363
Epoch: 851, Loss: 0.4305
Epoch: 901, Loss: 0.4278
Epoch: 951, Loss: 0.4257
Epoch: 1001, Loss: 0.4248
Elapsed time 0.0973 min
Epoch: 51, Loss: 0.4230
Epoch: 101, Loss: 0.4193
Epoch: 151, Loss: 0.4155
Epoch: 201, Loss: 0.4140
Epoch: 251, Loss: 0.4124
Epoch: 301, Loss: 0.4111
Epoch: 351, Loss: 0.4103
Epoch: 401, Loss: 0.4091
Epoch: 451, Loss: 0.4107
Epoch: 501, Loss: 0.4073
Epoch: 551, Loss: 0.4092
Epoch: 601, Loss: 0.4122
Epoch: 651, Loss: 0.4100
Epoch: 701, Loss: 0.4066
Epoch: 751, Loss: 0.4056
Epoch: 801, Loss: 0.4039
Epoch: 851, Loss: 0.4047
Epoch: 901, Loss: 0.4017
Epoch: 951, Loss: 0.4010
Epoch: 1001, Loss: 0.4013
Elapsed time 0.0969 min
Epoch: 51, Loss: 0.3995
Epoch: 101, Loss: 0.3984
Epoch: 151, Loss: 0.3970
Epoch: 201, Loss: 0.3976
Epoch: 251, Loss: 0.3949
Epoch: 301, Loss: 0.3940
Epoch: 351, Loss: 0.3936
Epoch: 401, Loss: 0.4128
Epoch: 451, Loss: 0.3908
Epoch: 501, Loss: 0.3922
Epoch: 551, Loss: 0.3886
Epoch: 601, Loss: 0.3888
Epoch: 651, Loss: 0.3875
Epoch: 701, Loss: 0.3902
Epoch: 751, Loss: 0.3872
Epoch: 801, Loss: 0.3876
Epoch: 851, Loss: 0.3842
Epoch: 901, Loss: 0.3873
Epoch: 951, Loss: 0.3825
Epoch: 1001, Loss: 0.3985
Elapsed time 0.0992 min
Epoch: 51, Loss: 0.3830
Epoch: 101, Loss: 0.3809
Epoch: 151, Loss: 0.3797
Epoch: 201, Loss: 0.3802
Epoch: 251, Loss: 0.3772
Epoch: 301, Loss: 0.3815
Epoch: 351, Loss: 0.3776
Epoch: 401, Loss: 0.3851
Epoch: 451, Loss: 0.3946
Epoch: 501, Loss: 0.3840
Epoch: 551, Loss: 0.3906
Epoch: 601, Loss: 0.3840
Epoch: 651, Loss: 0.3984
Epoch: 701, Loss: 0.3781
Epoch: 751, Loss: 0.3780
Epoch: 801, Loss: 0.3814
Epoch: 851, Loss: 0.3739
Epoch: 901, Loss: 0.3915
Epoch: 951, Loss: 0.3796
Epoch: 1001, Loss: 0.5204
Elapsed time 0.0994 min
Epoch: 51, Loss: 0.4105
Epoch: 101, Loss: 0.4033
Epoch: 151, Loss: 0.3959
Epoch: 201, Loss: 0.3917
Epoch: 251, Loss: 0.3939
Epoch: 301, Loss: 0.3926
Epoch: 351, Loss: 0.3982
Epoch: 401, Loss: 0.3893
Epoch: 451, Loss: 0.3884
Epoch: 501, Loss: 0.3852
Epoch: 551, Loss: 0.3824
Epoch: 601, Loss: 0.3806
Epoch: 651, Loss: 0.3907
Epoch: 701, Loss: 0.3858
Epoch: 751, Loss: 0.3952
Epoch: 801, Loss: 0.3845
Epoch: 851, Loss: 0.3825
Epoch: 901, Loss: 0.3903
Epoch: 951, Loss: 0.3879
Epoch: 1001, Loss: 0.3868
Elapsed time 0.0992 min
Epoch: 51, Loss: 0.3809
Epoch: 101, Loss: 0.3787
Epoch: 151, Loss: 0.3761
Epoch: 201, Loss: 0.3750
Epoch: 251, Loss: 0.3947
Epoch: 301, Loss: 0.3709
Epoch: 351, Loss: 0.3738
Epoch: 401, Loss: 0.3674
Epoch: 451, Loss: 0.3800
Epoch: 501, Loss: 0.3744
Epoch: 551, Loss: 0.3711
Epoch: 601, Loss: 0.3681
Epoch: 651, Loss: 0.3721
Epoch: 701, Loss: 0.3952
Epoch: 751, Loss: 0.3754
Epoch: 801, Loss: 0.3657
Epoch: 851, Loss: 0.3628
Epoch: 901, Loss: 0.3636
Epoch: 951, Loss: 0.3667
Epoch: 1001, Loss: 0.3622
Elapsed time 0.0994 min
Epoch: 51, Loss: 0.3586
Epoch: 101, Loss: 0.3948
Epoch: 151, Loss: 0.3774
Epoch: 201, Loss: 0.6706
Epoch: 251, Loss: 0.4431
Epoch: 301, Loss: 0.4174
Epoch: 351, Loss: 0.4092
Epoch: 401, Loss: 0.4004
Epoch: 451, Loss: 0.3989
Epoch: 501, Loss: 0.3934
Epoch: 551, Loss: 0.3927
Epoch: 601, Loss: 0.3935
Epoch: 651, Loss: 0.3868
Epoch: 701, Loss: 0.4055
Epoch: 751, Loss: 0.4632
Epoch: 801, Loss: 0.4185
Epoch: 851, Loss: 0.4067
Epoch: 901, Loss: 0.3985
Epoch: 951, Loss: 0.3943
Epoch: 1001, Loss: 0.3965
Elapsed time 0.0987 min
avg Test Accuracy: 0.8233  avg Test AUC: 0.8786  avg Test PRE: 0.7680
