====================================================================================================
data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={ edge_index=[2, 13838] },
  (protein, rev_interaction, drug)={ edge_index=[2, 13838] }
)
====================================================================================================
****************************************************************************************************
train data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 7751],
    edge_label=[5811],
    edge_label_index=[2, 5811],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 7751] }
)
****************************************************************************************************
val data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 9688],
    edge_label=[4149],
    edge_label_index=[2, 4149],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 9688] }
)
****************************************************************************************************
test data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 11071],
    edge_label=[8301],
    edge_label_index=[2, 8301],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 11071] }
)
****************************************************************************************************
edge_x: torch.Size([5811, 32])
labels: torch.Size([5811])
edge_x: torch.Size([4149, 32])
labels: torch.Size([4149])
edge_x: torch.Size([8301, 32])
labels: torch.Size([8301])
model: HGT(
  (lin_dict): ModuleDict(
    (drug): Linear(-1, 64, bias=True)
Epoch: 301, Loss: 29.9936
Epoch: 351, Loss: 29.9935
Epoch: 401, Loss: 29.9934
Epoch: 451, Loss: 29.9934
Epoch: 501, Loss: 29.9934
Epoch: 551, Loss: 29.9933
Epoch: 601, Loss: 29.9933
Epoch: 651, Loss: 29.9932
Epoch: 701, Loss: 29.9933
Epoch: 751, Loss: 29.9932
Epoch: 801, Loss: 29.9932
Epoch: 851, Loss: 29.9931
Epoch: 901, Loss: 29.9931
Epoch: 951, Loss: 29.9931
Epoch: 1001, Loss: 29.9930
Elapsed time 0.0990 min
Epoch: 51, Loss: 29.9930
Epoch: 101, Loss: 29.9930
Epoch: 151, Loss: 29.9930
Epoch: 201, Loss: 29.9929
Epoch: 251, Loss: 29.9929
Epoch: 301, Loss: 29.9928
Epoch: 351, Loss: 29.9928
Epoch: 401, Loss: 29.9928
Epoch: 451, Loss: 29.9928
Epoch: 501, Loss: 29.9927
Epoch: 551, Loss: 29.9928
Epoch: 601, Loss: 29.9927
Epoch: 651, Loss: 29.9927
Epoch: 701, Loss: 29.9927
Epoch: 751, Loss: 29.9927
Epoch: 801, Loss: 29.9927
Epoch: 851, Loss: 29.9926
Epoch: 901, Loss: 29.9926
Epoch: 951, Loss: 29.9926
Epoch: 1001, Loss: 29.9926
Elapsed time 0.0995 min
Epoch: 51, Loss: 29.9926
Epoch: 101, Loss: 29.9925
Epoch: 151, Loss: 29.9925
Epoch: 201, Loss: 29.9925
Epoch: 251, Loss: 29.9925
Epoch: 301, Loss: 29.9925
Epoch: 351, Loss: 29.9924
Epoch: 401, Loss: 29.9925
Epoch: 451, Loss: 29.9924
Epoch: 501, Loss: 29.9925
Epoch: 551, Loss: 29.9924
Epoch: 601, Loss: 29.9924
Epoch: 651, Loss: 29.9924
Epoch: 701, Loss: 29.9924
Epoch: 751, Loss: 29.9924
Epoch: 801, Loss: 29.9924
Epoch: 851, Loss: 29.9924
Epoch: 901, Loss: 29.9924
Epoch: 951, Loss: 29.9924
Epoch: 1001, Loss: 29.9924
Elapsed time 0.0994 min
Epoch: 51, Loss: 29.9924
Epoch: 101, Loss: 29.9924
Epoch: 151, Loss: 29.9924
Epoch: 201, Loss: 29.9924
Epoch: 251, Loss: 29.9924
Epoch: 301, Loss: 29.9924
Epoch: 351, Loss: 29.9924
Epoch: 401, Loss: 29.9924
Epoch: 451, Loss: 29.9924
Epoch: 501, Loss: 29.9924
Epoch: 551, Loss: 29.9924
Epoch: 601, Loss: 29.9923
Epoch: 651, Loss: 29.9924
Epoch: 701, Loss: 29.9924
Epoch: 751, Loss: 29.9924
Epoch: 801, Loss: 29.9924
Epoch: 851, Loss: 29.9924
Epoch: 901, Loss: 29.9924
Epoch: 951, Loss: 29.9924
Epoch: 1001, Loss: 29.9924
Elapsed time 0.0963 min
Epoch: 51, Loss: 29.9925
Epoch: 101, Loss: 29.9924
Epoch: 151, Loss: 29.9924
Epoch: 201, Loss: 29.9924
Epoch: 251, Loss: 29.9923
Epoch: 301, Loss: 29.9923
Epoch: 351, Loss: 29.9924
Epoch: 401, Loss: 29.9923
Epoch: 451, Loss: 29.9924
Epoch: 501, Loss: 29.9924
Epoch: 551, Loss: 29.9924
Epoch: 601, Loss: 29.9923
Epoch: 651, Loss: 29.9923
Epoch: 701, Loss: 29.9923
Epoch: 751, Loss: 29.9923
Epoch: 801, Loss: 29.9924
Epoch: 851, Loss: 29.9924
Epoch: 901, Loss: 29.9923
Epoch: 951, Loss: 29.9923
Epoch: 1001, Loss: 29.9923
Elapsed time 0.0961 min
Epoch: 51, Loss: 29.9923
Epoch: 101, Loss: 29.9924
Epoch: 151, Loss: 29.9924
Epoch: 201, Loss: 29.9923
Epoch: 251, Loss: 29.9923
Epoch: 301, Loss: 29.9924
Epoch: 351, Loss: 29.9924
Epoch: 401, Loss: 29.9923
Epoch: 451, Loss: 29.9924
Epoch: 501, Loss: 29.9924
Epoch: 551, Loss: 29.9924
Epoch: 601, Loss: 29.9923
Epoch: 651, Loss: 29.9924
Epoch: 701, Loss: 29.9924
Epoch: 751, Loss: 29.9923
Epoch: 801, Loss: 29.9923
Epoch: 851, Loss: 29.9923
Epoch: 901, Loss: 29.9924
Epoch: 951, Loss: 29.9923
Epoch: 1001, Loss: 29.9924
Elapsed time 0.0962 min
avg Test Accuracy: 0.8386  avg Test AUC: 0.8902  avg Test PRE: 0.8274
