====================================================================================================
data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={ edge_index=[2, 13838] },
  (protein, rev_interaction, drug)={ edge_index=[2, 13838] }
)
====================================================================================================
****************************************************************************************************
train data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 7751],
    edge_label=[5811],
    edge_label_index=[2, 5811],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 7751] }
)
****************************************************************************************************
val data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 9688],
    edge_label=[4149],
    edge_label_index=[2, 4149],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 9688] }
)
****************************************************************************************************
test data: HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 11071],
    edge_label=[8301],
    edge_label_index=[2, 8301],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 11071] }
)
****************************************************************************************************
edge_x: torch.Size([5811, 32])
labels: torch.Size([5811])
edge_x: torch.Size([4149, 32])
labels: torch.Size([4149])
edge_x: torch.Size([8301, 32])
labels: torch.Size([8301])
model: HGT(
  (lin_dict): ModuleDict(
    (drug): Linear(-1, 64, bias=True)
Epoch: 351, Loss: 0.5394
Epoch: 401, Loss: 0.5384
Epoch: 451, Loss: 0.5396
Epoch: 501, Loss: 0.5379
Epoch: 551, Loss: 0.5495
Epoch: 601, Loss: 0.5530
Epoch: 651, Loss: 0.5473
Epoch: 701, Loss: 0.5430
Epoch: 751, Loss: 0.5472
Epoch: 801, Loss: 0.5392
Epoch: 851, Loss: 0.5364
Epoch: 901, Loss: 0.5355
Epoch: 951, Loss: 0.5371
Epoch: 1001, Loss: 0.5362
Elapsed time 0.0986 min
Epoch: 51, Loss: 0.5394
Epoch: 101, Loss: 0.5352
Epoch: 151, Loss: 0.5419
Epoch: 201, Loss: 0.5369
Epoch: 251, Loss: 0.5420
Epoch: 301, Loss: 0.6088
Epoch: 351, Loss: 0.6792
Epoch: 401, Loss: 0.6574
Epoch: 451, Loss: 0.6489
Epoch: 501, Loss: 0.6418
Epoch: 551, Loss: 0.6359
Epoch: 601, Loss: 0.6289
Epoch: 651, Loss: 0.6206
Epoch: 701, Loss: 0.6113
Epoch: 751, Loss: 0.6070
Epoch: 801, Loss: 0.6167
Epoch: 851, Loss: 0.5994
Epoch: 901, Loss: 0.6036
Epoch: 951, Loss: 0.5942
Epoch: 1001, Loss: 0.6092
Elapsed time 0.0967 min
Epoch: 51, Loss: 0.5988
Epoch: 101, Loss: 0.5956
Epoch: 151, Loss: 0.5977
Epoch: 201, Loss: 0.5965
Epoch: 251, Loss: 0.6047
Epoch: 301, Loss: 0.6040
Epoch: 351, Loss: 0.6010
Epoch: 401, Loss: 0.5984
Epoch: 451, Loss: 0.5984
Epoch: 501, Loss: 0.5982
Epoch: 551, Loss: 0.6017
Epoch: 601, Loss: 0.6159
Epoch: 651, Loss: 0.5980
Epoch: 701, Loss: 0.5970
Epoch: 751, Loss: 0.6005
Epoch: 801, Loss: 0.5973
Epoch: 851, Loss: 0.5975
Epoch: 901, Loss: 0.6012
Epoch: 951, Loss: 0.5991
Epoch: 1001, Loss: 0.6336
Elapsed time 0.0962 min
Epoch: 51, Loss: 0.5993
Epoch: 101, Loss: 0.5988
Epoch: 151, Loss: 0.6080
Epoch: 201, Loss: 0.5968
Epoch: 251, Loss: 0.5979
Epoch: 301, Loss: 0.6165
Epoch: 351, Loss: 0.5962
Epoch: 401, Loss: 0.6299
Epoch: 451, Loss: 0.6178
Epoch: 501, Loss: 0.6057
Epoch: 551, Loss: 0.6000
Epoch: 601, Loss: 0.6188
Epoch: 651, Loss: 0.6141
Epoch: 701, Loss: 0.6002
Epoch: 751, Loss: 0.6062
Epoch: 801, Loss: 0.6003
Epoch: 851, Loss: 0.6070
Epoch: 901, Loss: 0.6087
Epoch: 951, Loss: 0.6041
Epoch: 1001, Loss: 0.5962
Elapsed time 0.0989 min
Epoch: 51, Loss: 0.5956
Epoch: 101, Loss: 0.6103
Epoch: 151, Loss: 0.6155
Epoch: 201, Loss: 0.5982
Epoch: 251, Loss: 0.5954
Epoch: 301, Loss: 0.6248
Epoch: 351, Loss: 0.6180
Epoch: 401, Loss: 0.5967
Epoch: 451, Loss: 0.6176
Epoch: 501, Loss: 0.5957
Epoch: 551, Loss: 0.6088
Epoch: 601, Loss: 0.6132
Epoch: 651, Loss: 0.6281
Epoch: 701, Loss: 0.5981
Epoch: 751, Loss: 0.5989
Epoch: 801, Loss: 0.6192
Epoch: 851, Loss: 0.6093
Epoch: 901, Loss: 0.6284
Epoch: 951, Loss: 0.6429
Epoch: 1001, Loss: 0.6475
Elapsed time 0.1001 min
Epoch: 51, Loss: 0.7109
Epoch: 101, Loss: 2.6080
Epoch: 151, Loss: 0.6075
Epoch: 201, Loss: 0.5976
Epoch: 251, Loss: 0.5834
Epoch: 301, Loss: 0.5141
Epoch: 351, Loss: 0.5099
Epoch: 401, Loss: 0.5276
Epoch: 451, Loss: 0.5047
Epoch: 501, Loss: 0.4842
Epoch: 551, Loss: 0.4812
Epoch: 601, Loss: 0.4786
Epoch: 651, Loss: 0.4762
Epoch: 701, Loss: 0.4752
Epoch: 751, Loss: 0.4745
Epoch: 801, Loss: 0.4737
Epoch: 851, Loss: 0.4728
Epoch: 901, Loss: 0.4723
Epoch: 951, Loss: 0.7232
Epoch: 1001, Loss: 0.5989
Elapsed time 0.0992 min
Epoch: 51, Loss: 0.5996
Epoch: 101, Loss: 0.5988
Epoch: 151, Loss: 0.6012
Epoch: 201, Loss: 0.5990
Epoch: 251, Loss: 0.5981
Epoch: 301, Loss: 0.6287
Epoch: 351, Loss: 0.6166
Epoch: 401, Loss: 0.5990
Epoch: 451, Loss: 0.6227
Epoch: 501, Loss: 0.6279
Epoch: 551, Loss: 0.6002
Epoch: 601, Loss: 0.6306
Epoch: 651, Loss: 0.6669
Epoch: 701, Loss: 0.6156
Epoch: 751, Loss: 0.6790
Epoch: 801, Loss: 0.6235
Epoch: 851, Loss: 0.6218
Epoch: 901, Loss: 0.6705
Epoch: 951, Loss: 0.6700
Epoch: 1001, Loss: 0.5981
Elapsed time 0.0986 min
avg Test Accuracy: 0.8213  avg Test AUC: 0.8699  avg Test PRE: 0.7704
