====================================================================================================
data: HeteroData(
  drug={
    node_id=[59],
    x=[59, 12],
  },
  protein={
    node_id=[199],
    x=[199, 20],
  },
  (drug, interaction, protein)={ edge_index=[2, 620] },
  (protein, rev_interaction, drug)={ edge_index=[2, 620] }
)
====================================================================================================
****************************************************************************************************
train data: HeteroData(
  drug={
    node_id=[59],
    x=[59, 12],
  },
  protein={
    node_id=[199],
    x=[199, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 348],
    edge_label=[258],
    edge_label_index=[2, 258],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 348] }
)
****************************************************************************************************
val data: HeteroData(
  drug={
    node_id=[59],
    x=[59, 12],
  },
  protein={
    node_id=[199],
    x=[199, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 434],
    edge_label=[186],
    edge_label_index=[2, 186],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 434] }
)
****************************************************************************************************
test data: HeteroData(
  drug={
    node_id=[59],
    x=[59, 12],
  },
  protein={
    node_id=[199],
    x=[199, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 496],
    edge_label=[372],
    edge_label_index=[2, 372],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 496] }
)
****************************************************************************************************
edge_x: torch.Size([258, 32])
labels: torch.Size([258])
edge_x: torch.Size([186, 32])
labels: torch.Size([186])
edge_x: torch.Size([372, 32])
labels: torch.Size([372])
model: HGT(
  (lin_dict): ModuleDict(
    (drug): Linear(-1, 64, bias=True)
Epoch: 401, Loss: 0.0382
Epoch: 451, Loss: 0.0371
Epoch: 501, Loss: 0.0368
Epoch: 551, Loss: 0.0348
Epoch: 601, Loss: 0.0340
Epoch: 651, Loss: 0.0331
Epoch: 701, Loss: 0.0321
Epoch: 751, Loss: 0.6408
Epoch: 801, Loss: 0.4560
Epoch: 851, Loss: 0.4247
Epoch: 901, Loss: 0.4216
Epoch: 951, Loss: 0.4198
Epoch: 1001, Loss: 0.4186
Elapsed time 0.1003 min
Epoch: 51, Loss: 0.4175
Epoch: 101, Loss: 0.4169
Epoch: 151, Loss: 0.4156
Epoch: 201, Loss: 0.5381
Epoch: 251, Loss: 0.4591
Epoch: 301, Loss: 0.1949
Epoch: 351, Loss: 0.0763
Epoch: 401, Loss: 0.0580
Epoch: 451, Loss: 0.0508
Epoch: 501, Loss: 0.0383
Epoch: 551, Loss: 0.0339
Epoch: 601, Loss: 0.0311
Epoch: 651, Loss: 0.0293
Epoch: 701, Loss: 0.0282
Epoch: 751, Loss: 0.0321
Epoch: 801, Loss: 0.0270
Epoch: 851, Loss: 0.0259
Epoch: 901, Loss: 0.0251
Epoch: 951, Loss: 0.0243
Epoch: 1001, Loss: 0.0236
Elapsed time 0.1004 min
Epoch: 51, Loss: 0.0229
Epoch: 101, Loss: 0.0223
Epoch: 151, Loss: 0.0217
Epoch: 201, Loss: 0.0211
Epoch: 251, Loss: 0.0205
Epoch: 301, Loss: 0.0200
Epoch: 351, Loss: 0.0195
Epoch: 401, Loss: 0.0190
Epoch: 451, Loss: 0.0186
Epoch: 501, Loss: 0.0181
Epoch: 551, Loss: 0.0176
Epoch: 601, Loss: 0.0172
Epoch: 651, Loss: 0.0167
Epoch: 701, Loss: 0.0163
Epoch: 751, Loss: 0.0159
Epoch: 801, Loss: 0.0154
Epoch: 851, Loss: 0.0149
Epoch: 901, Loss: 0.0144
Epoch: 951, Loss: 0.0926
Epoch: 1001, Loss: 0.0820
Elapsed time 0.1004 min
Epoch: 51, Loss: 0.0370
Epoch: 101, Loss: 0.0264
Epoch: 151, Loss: 0.0223
Epoch: 201, Loss: 0.0204
Epoch: 251, Loss: 0.0192
Epoch: 301, Loss: 0.0183
Epoch: 351, Loss: 0.0176
Epoch: 401, Loss: 0.0171
Epoch: 451, Loss: 0.0165
Epoch: 501, Loss: 0.0161
Epoch: 551, Loss: 0.0157
Epoch: 601, Loss: 0.0153
Epoch: 651, Loss: 0.0150
Epoch: 701, Loss: 0.0146
Epoch: 751, Loss: 0.0143
Epoch: 801, Loss: 0.0140
Epoch: 851, Loss: 0.0137
Epoch: 901, Loss: 0.0134
Epoch: 951, Loss: 0.0130
Epoch: 1001, Loss: 0.0127
Elapsed time 0.1004 min
Epoch: 51, Loss: 0.0124
Epoch: 101, Loss: 0.0121
Epoch: 151, Loss: 0.0117
Epoch: 201, Loss: 0.0115
Epoch: 251, Loss: 0.0113
Epoch: 301, Loss: 0.0110
Epoch: 351, Loss: 0.1698
Epoch: 401, Loss: 0.0450
Epoch: 451, Loss: 0.0331
Epoch: 501, Loss: 0.0291
Epoch: 551, Loss: 0.0239
Epoch: 601, Loss: 0.0204
Epoch: 651, Loss: 0.0183
Epoch: 701, Loss: 0.0169
Epoch: 751, Loss: 0.0159
Epoch: 801, Loss: 0.0151
Epoch: 851, Loss: 0.0144
Epoch: 901, Loss: 0.0139
Epoch: 951, Loss: 0.0134
Epoch: 1001, Loss: 0.1513
Elapsed time 0.1004 min
Epoch: 51, Loss: 0.0189
Epoch: 101, Loss: 0.0148
Epoch: 151, Loss: 0.0136
Epoch: 201, Loss: 0.0129
Epoch: 251, Loss: 0.0124
Epoch: 301, Loss: 0.0120
Epoch: 351, Loss: 0.0116
Epoch: 401, Loss: 0.0113
Epoch: 451, Loss: 0.0110
Epoch: 501, Loss: 0.0107
Epoch: 551, Loss: 0.0105
Epoch: 601, Loss: 0.0103
Epoch: 651, Loss: 0.0101
Epoch: 701, Loss: 0.0099
Epoch: 751, Loss: 0.0097
Epoch: 801, Loss: 0.0095
Epoch: 851, Loss: 0.0093
Epoch: 901, Loss: 0.0091
Epoch: 951, Loss: 0.0089
Epoch: 1001, Loss: 0.0088
Elapsed time 0.1005 min
avg Test Accuracy: 0.7731  avg Test AUC: 0.8152  avg Test PRE: 0.6859
